,Date,Open,High,Low,Close,Adj Close,Volume,rsi,crossAbove30,lookback10
6287,11/8/2005,8.564285,8.625714,8.442857,8.557143,7.4455789999999995,118441400,64.94504040887188,0,0
6288,11/9/2005,8.571428,8.744286,8.571428,8.587143,7.471682,138232500,63.46576496457386,0,0
6289,11/10/2005,8.662857,8.742857,8.43,8.74,7.6046830000000005,166336100,62.942666957133746,0,0
6290,11/11/2005,8.791428999999999,8.872857000000002,8.762857,8.791428999999999,7.6494279999999995,106362200,61.61878977420585,0,0
6291,11/14/2005,8.791428999999999,8.854285,8.701428,8.778571000000001,7.638242999999999,92483300,63.18069725854809,0,0
6292,11/15/2005,8.8,9.011429,8.78,8.897142,7.741411,134210300,62.444066885510054,0,0
6293,11/16/2005,9.021428,9.294286,9.012857,9.278571000000001,8.073296000000001,196128800,63.8190571427541,0,0
6294,11/17/2005,9.37,9.411427999999999,9.178572,9.217143,8.019844,169051400,64.69590226715387,0,0
6295,11/18/2005,9.33,9.347142999999999,9.195714,9.222857000000001,8.024817,131240200,63.030636405396244,0,0
6296,11/21/2005,9.26,9.312857000000001,9.102858,9.28,8.074535000000001,127927800,61.77639626597285,0,0
6297,11/22/2005,9.262857,9.537142999999999,9.217143,9.502857,8.268446,135070600,61.95909509524169,0,0
6298,11/23/2005,9.554286,9.711428999999999,9.527142999999999,9.587143,8.341781,121463300,60.932697909553006,0,0
6299,11/25/2005,9.665714,9.934286,9.642858,9.905714,8.618972,98753200,61.91055361688266,0,0
6300,11/28/2005,10.102858,10.152857000000001,9.867142999999999,9.951428,8.658745,254629900,60.535082423937595,0,0
6301,11/29/2005,9.998571,10.042857000000001,9.621428,9.728572,8.464839999999999,222858300,59.41111228938826,0,0
6302,11/30/2005,9.775714,9.835714,9.645715,9.688571000000001,8.430035,148918700,60.65473779323838,0,0
6303,12/1/2005,9.85,10.247143,9.83,10.228572,8.899891,203223300,63.37085319309126,0,0
6304,12/2/2005,10.324286,10.391428999999999,10.1,10.375714,9.02792,223940500,62.735974774033984,0,0
6305,12/5/2005,10.278571000000001,10.361428,10.212857000000001,10.26,8.927236,145917800,63.01032465539415,0,0
6306,12/6/2005,10.561428999999999,10.69,10.478572,10.578571,9.204425,214257400,63.63745552298973,0,0
6307,12/7/2005,10.604285,10.637143,10.445714,10.564285,9.191995,169866200,65.15635188587974,0,0
6308,12/8/2005,10.457142999999999,10.595715,10.371428,10.582857,9.208155999999999,197619800,63.59104935613588,0,0
6309,12/9/2005,10.601429,10.655714,10.478572,10.618571000000001,9.239229,138850600,62.14079877452642,0,0
6310,12/12/2005,10.695714,10.764286,10.651428,10.701428,9.311321000000001,131248600,61.07914422510318,0,0
6311,12/13/2005,10.692857,10.78,10.601429,10.711428999999999,9.320022,123454100,59.39308197223776,0,0
6312,12/14/2005,10.361428,10.471428999999999,10.038571000000001,10.287142999999999,8.950854,362679100,55.81265750300767,0,0
6313,12/15/2005,10.382857000000001,10.408571,10.192857,10.311428999999999,8.971983,140290500,54.226644121660314,0,0
6314,12/16/2005,10.305715,10.328571,10.151428,10.158571,8.838981,167792800,54.159348271556375,0,0
6315,12/19/2005,10.158571,10.371428,10.148571,10.197142999999999,8.872545,132323800,52.74146366509693,0,0
6316,12/20/2005,10.232857000000001,10.34,10.16,10.301428999999999,8.963281,119777000,52.09154273831304,0,0
6317,12/21/2005,10.371428,10.515715,10.362857,10.5,9.136061,118934200,52.512088888704035,0,0
6318,12/22/2005,10.558572,10.641428999999999,10.514286,10.574286,9.200698,92652700,51.50581698329796,0,0
6319,12/23/2005,10.595715,10.608571000000001,10.471428999999999,10.478572,9.117415,57464400,52.17065307881026,0,0
6320,12/27/2005,10.571428,10.74,10.564285,10.604285,9.226799,147647500,51.79123666155424,0,0
6321,12/28/2005,10.638572,10.68,10.474286,10.51,9.14476,99528800,52.44561383107064,0,0
6322,12/29/2005,10.54,10.545714,10.202857,10.207142999999999,8.881247,122506300,50.521105095853194,0,0
6323,12/30/2005,10.13,10.347142999999999,10.048572,10.27,8.935935,156065700,49.44670640103354,0,0
6324,1/3/2006,10.34,10.678572,10.321428,10.678572,9.291433,201808600,52.42481658901819,0,0
6325,1/4/2006,10.732857000000001,10.854285,10.642858,10.71,9.318783,154900900,50.921637462494495,0,0
6326,1/5/2006,10.69,10.7,10.535714,10.625714,9.245445,112355600,51.76283775670439,0,0
6327,1/6/2006,10.75,10.957142999999999,10.65,10.9,9.484099,176114400,52.972627438317666,0,0
6328,1/9/2006,10.961428999999999,11.028571000000001,10.82,10.864285,9.453025,168760200,54.377318966923944,0,0
6329,1/10/2006,10.892858,11.698571000000001,10.832857,11.551428999999999,10.050908,569967300,59.079238938072926,0,0
6330,1/11/2006,11.977143,12.114285,11.798572,11.985714,10.428782,373448600,60.6444485371288,0,0
6331,1/12/2006,12.138572,12.342857,11.945714,12.041428999999999,10.477259,320202400,59.27737963809259,0,0
6332,1/13/2006,12.141428999999999,12.287142999999999,12.085714,12.227143,10.638847,194076400,58.91261977202217,0,0
6333,1/17/2006,12.242857,12.34,11.981428,12.101429,10.529466000000001,208905900,59.31839349228174,0,0
6334,1/18/2006,11.868571000000001,12.007143,11.692857,11.784286,10.253519,300159300,57.66295715167042,0,0
6335,1/19/2006,11.607142,11.665714,11.248571,11.291428999999999,9.824683,423962000,54.43107887251745,0,0
6336,1/20/2006,11.325714,11.434286,10.832857,10.87,9.457997,283689700,52.18995353671808,0,0
6337,1/23/2006,10.871428,11.365714,10.857142,11.095715,9.654391,264932500,52.332576974887964,0,0
6338,1/24/2006,11.251429,11.345715,10.824286,10.862857,9.451781,285563600,51.99303758403898,0,0
6339,1/25/2006,11.055715,11.071428,10.464286,10.6,9.223069,318946600,51.36667280235282,0,0
6340,1/26/2006,10.647142,10.775714,10.275714,10.332857,8.990631,295346800,50.702863940857135,0,0
6341,1/27/2006,10.421429,10.514286,10.157143,10.29,8.953339,238466200,52.13349939565742,0,0
6342,1/30/2006,10.167143,10.942857,10.124286,10.714286,9.322512,349600300,54.07104324761132,0,0
6343,1/31/2006,10.785714,10.905714,10.535714,10.787142999999999,9.385905000000001,228385500,52.842395334739635,0,0
6344,2/1/2006,10.707142999999999,10.922857,10.662857,10.774285,9.374719,130296600,54.55669521762893,0,0
6345,2/2/2006,10.728572,10.765715,10.292857000000001,10.3,8.962039,176830500,51.771979159196746,0,0
6346,2/3/2006,10.32,10.398571,10.148571,10.264286,8.930966,173030900,53.26347475393938,0,0
6347,2/6/2006,10.288571000000001,10.358571000000001,9.534286,9.614285,8.365397999999999,412941900,48.9666967250813,0,0
6348,2/7/2006,9.752857,9.925714,9.525714,9.657143,8.402687,347207700,47.54314310592261,0,0
6349,2/8/2006,9.784286,9.868571000000001,9.428572,9.83,8.553092999999999,238278600,47.458841809523115,0,0
6350,2/9/2006,9.871428,9.89,9.218572,9.278571000000001,8.073296000000001,287441000,44.60287029169817,0,0
6351,2/10/2006,9.311428999999999,9.667143,8.985714,9.615714,8.366641,440119400,46.214592780378204,0,0
6352,2/13/2006,9.518572,9.535714,9.234285,9.244286,8.043462,220874500,45.07006979007591,0,0
6353,2/14/2006,9.3,9.728572,9.285714,9.662857,8.40766,290234700,47.221110926109844,0,0
6354,2/15/2006,9.594286,9.945714,9.535714,9.888572,8.604054,289942800,47.34907897810174,0,0
6355,2/16/2006,9.987143,10.144286,9.925714,10.081429,8.77186,237043800,47.15339159973624,0,0
6356,2/17/2006,10.042857000000001,10.127142999999998,9.944285,10.041428999999999,8.737058,143999800,48.69196169820768,0,0
6357,2/21/2006,10.084286,10.114285,9.811428999999999,9.868571000000001,8.586654,194901700,49.13890884451418,0,0
6358,2/22/2006,9.857142,10.238571,9.714286,10.188571000000001,8.865085,244559700,50.00272762323815,0,0
6359,2/23/2006,10.255714,10.428572,10.204286,10.25,8.918536,214229400,48.66058165359036,0,0
6360,2/24/2006,10.305715,10.412857,10.171429,10.208571000000001,8.882491,133686000,50.16975823008023,0,0
6361,2/27/2006,10.284286,10.302857000000001,10.092857,10.141428999999999,8.824066,197810200,51.4316879356425,0,0
6362,2/28/2006,10.225715,10.342857,9.728572,9.784286,8.513318,316745100,50.128538145772715,0,0
6363,3/1/2006,9.834286,9.927143,9.717143,9.871428,8.589139999999999,190954400,49.066745104846106,0,0
6364,3/2/2006,9.855714,9.998571,9.81,9.944285,8.652532,156318400,47.900380949711206,0,0
6365,3/3/2006,9.914286,9.987143,9.647142,9.674286,8.417603,184417100,47.40602086527678,0,0
6366,3/6/2006,9.67,9.674286,9.277142999999999,9.354285,8.139174,228166400,46.48225563450015,0,0
6367,3/7/2006,9.394286,9.557143,9.297143,9.472857000000001,8.242341,218219400,45.85313217716628,0,0
6368,3/8/2006,9.47,9.6,9.335714,9.38,8.161545,163312800,46.87447913427737,0,0
6369,3/9/2006,9.425714,9.495714,9.115714,9.132857000000001,7.946507,199826200,46.4814888349682,0,0
6370,3/10/2006,9.15,9.212857000000001,8.921429,9.027142999999999,7.854528,260785700,47.33415720592122,0,0
6371,3/13/2006,9.292857000000001,9.468572,9.255714,9.382857000000001,8.164035,215296900,49.17736016307166,0,0
6372,3/14/2006,9.395715,9.617142999999999,9.357142,9.617142999999999,8.367887,160505100,49.56694768086384,0,0
6373,3/15/2006,9.672857,9.72,9.36,9.461428999999999,8.232397,222999000,49.9893190743834,0,0
6374,3/16/2006,9.55,9.557143,9.185715,9.187142999999999,7.993742,187409600,49.295813419436406,0,0
6375,3/17/2006,9.25,9.362857,9.158571,9.237143,8.037247,203010500,47.9426542905217,0,0
6376,3/20/2006,9.317142,9.351429,9.124286,9.141428999999999,7.953964999999999,151360300,48.87945367449417,0,0
6377,3/21/2006,8.83,9.191428,8.77,8.83,7.682991,336341600,47.73930704430238,0,0
6378,3/22/2006,8.88,9.035714,8.752857,8.81,7.665589999999999,336473900,49.389275397460864,0,0
6379,3/23/2006,8.831429,8.842857,8.515715,8.594286,7.4778970000000005,356956600,49.011350189976156,0,0
6380,3/24/2006,8.607142,8.705714,8.432858,8.565714,7.453035000000001,267995000,50.553759206791966,0,0
6381,3/27/2006,8.621428,8.768572,8.485714,8.501429,7.397100999999999,277018000,51.66760531589321,0,0
6382,3/28/2006,8.518572,8.591429,8.321428,8.387143,7.297662,342580700,52.154266661956996,0,0
6383,3/29/2006,8.447142999999999,8.931429,8.238571,8.904285,7.74763,586708500,55.673106302723,0,0
6384,3/30/2006,8.974286,9.042857000000001,8.79,8.964286,7.799834,347662700,54.398173130390155,0,0
6385,3/31/2006,9.035714,9.087143,8.891428999999999,8.96,7.796105000000001,203839300,56.17967439079728,0,0
6386,4/3/2006,9.095715,9.16,8.944285,8.95,7.7874039999999995,203947800,57.8707828940635,0,0
6387,4/4/2006,8.871428,8.888572,8.721428999999999,8.738571,7.603441,232981000,57.0033474849352,0,0
6388,4/5/2006,9.244286,9.601429,9.164286,9.601429,8.354213,558352200,62.47558920020978,0,0
6389,4/6/2006,9.757143,10.292857000000001,9.742857,10.177143,8.855141999999999,665942200,64.40618636729951,0,0
6390,4/7/2006,10.132857000000001,10.172857,9.781428,9.97,8.674904,386309700,63.996016128283365,0,0
6391,4/10/2006,10.041428999999999,10.132857000000001,9.778571000000001,9.81,8.535692,225878800,64.04588404537324,0,0
6392,4/11/2006,9.855714,9.9,9.581429,9.712857000000001,8.451165,234829000,64.7111373600544,0,0
6393,4/12/2006,9.715714,9.738571,9.471428999999999,9.53,8.292062,184973600,64.42913451470275,0,0
6394,4/13/2006,9.477143,9.634286,9.401428,9.495714,8.262229,183669500,65.72918410443387,0,0
6395,4/17/2006,9.501429,9.548572,9.192857,9.258572000000001,8.055893,180484500,64.7335032497276,0,0
6396,4/18/2006,9.291428999999999,9.495714,9.255714,9.46,8.231152999999999,198711100,64.30372067101612,0,0
6397,4/19/2006,9.545714,9.571428,9.352858,9.378572,8.160304,271508300,65.07170649277643,0,0
6398,4/20/2006,9.93,10.0,9.457142999999999,9.661427999999999,8.406417999999999,416745700,65.14422390948705,0,0
6399,4/21/2006,9.741427999999999,9.805715,9.495714,9.577143,8.333083,197246700,65.860801228998,0,0
6400,4/24/2006,9.55,9.56,9.357142,9.392858,8.172735000000001,176757000,65.41125578578121,0,0
6401,4/25/2006,9.422857,9.512857,9.365714,9.452857,8.224936999999999,132265700,64.10401753203807,0,0
6402,4/26/2006,9.521428,9.754286,9.485714,9.735714,8.471053,177721600,64.25813964568044,0,0
6403,4/27/2006,9.675714,9.98,9.621428,9.908571,8.621454,211486800,63.66591566195425,0,0
6404,4/28/2006,9.911427999999999,10.185715,9.885715,10.055715,8.749485,190009400,62.912740198931424,0,0
6405,5/1/2006,10.11,10.22,9.88,9.942857,8.651289,187595100,63.361107892477165,0,0
6406,5/2/2006,10.021428,10.282857,10.015715,10.231428,8.902374,192915800,63.55448124931383,0,0
6407,5/3/2006,10.261429,10.278571000000001,10.025714,10.162857,8.84271,171747800,64.4842029740006,0,0
6408,5/4/2006,10.174286,10.412857,10.065714,10.161427999999999,8.841469,215105100,66.14589739499885,0,0
6409,5/5/2006,10.265715,10.321428,10.164286,10.27,8.935935,140977900,65.17154134772156,0,0
6410,5/8/2006,10.427143,10.542857000000001,10.245714,10.27,8.935935,148712900,65.17154134772156,0,0
6411,5/9/2006,10.26,10.365714,10.088572000000001,10.147142,8.829039999999999,132916700,65.34668799835892,0,0
6412,5/10/2006,10.184286,10.19,9.944285,10.085714,8.775588,114972200,66.2401520572696,0,0
6413,5/11/2006,10.112857,10.12,9.65,9.735714,8.471053,203172200,63.61079068883636,0,0
6414,5/12/2006,9.692857,9.812857000000001,9.551428999999999,9.671429,8.41512,160443500,64.51618381418751,0,0
6415,5/15/2006,9.624286,9.768572,9.588572000000001,9.684286,8.426306,132294400,62.89696230743026,0,0
6416,5/16/2006,9.728572,9.75,9.25,9.282857,8.077022,234185000,59.72462944824086,0,0
6417,5/17/2006,9.244286,9.385715,9.152857000000001,9.322857,8.111825,188548500,58.272444433185925,0,0
6418,5/18/2006,9.382857000000001,9.465714,9.017142999999999,9.025714,7.853279,164610600,56.551995901622426,0,0
6419,5/19/2006,9.037142999999999,9.268572,8.974286,9.215714,8.018602,246466500,56.474120671558126,0,0
6420,5/22/2006,9.124286,9.141428999999999,8.967143,9.054286,7.8781419999999995,179743900,56.41259157522193,0,0
6421,5/23/2006,9.265715,9.312857000000001,9.0,9.021428,7.849553,173603500,57.827892051160525,0,0
6422,5/24/2006,8.998571,9.092857,8.794286,9.048572,7.873172,229007800,56.269092117480916,0,0
6423,5/25/2006,9.18,9.207142999999999,9.041428999999999,9.19,7.996225999999999,115843000,55.84058604699344,0,0
6424,5/26/2006,9.187142999999999,9.222857000000001,9.02,9.078571,7.899275,108237500,56.27158077645537,0,0
6425,5/30/2006,9.041428999999999,9.042857000000001,8.745714,8.745714,7.609657,140850500,54.02707958858769,0,0
6426,5/31/2006,8.822857,8.827143,8.384286,8.538571000000001,7.429417999999999,320244400,53.37045114950472,0,0
6427,6/1/2006,8.55,8.897142,8.502857,8.881428999999999,7.727742,235627000,55.05482887542651,0,0
6428,6/2/2006,8.998571,9.014286,8.697142999999999,8.808572,7.664347,171446800,56.01930746077229,0,0
6429,6/5/2006,8.735714,8.735714,8.567142,8.571428,7.458006,151446400,55.0127871737297,0,0
6430,6/6/2006,8.602858,8.661427999999999,8.415714,8.531428,7.423203,181509300,56.34662193397195,0,0
6431,6/7/2006,8.585714,8.628572,8.335714,8.365714,7.279014999999999,187626600,56.072190691247336,0,0
6432,6/8/2006,8.348572,8.704286,8.164286,8.68,7.552475,349370700,57.326055199616,0,0
6433,6/9/2006,8.74,8.794286,8.442857,8.462857000000001,7.363541000000001,193959500,56.51038485966157,0,0
6434,6/12/2006,8.485714,8.532857,8.137143,8.142858,7.085111,179446400,54.55409344822779,0,0
6435,6/13/2006,8.23,8.442857,8.194285,8.332857,7.250425999999999,270160800,54.59495506242566,0,0
6436,6/14/2006,8.325714,8.397142,8.098572,8.23,7.1609300000000005,219534000,55.22230832226021,0,0
6437,6/15/2006,8.185715,8.534286,8.107142,8.482857000000001,7.380939,297595900,55.82338828143744,0,0
6438,6/16/2006,8.422857,8.455714,8.217143,8.222857000000001,7.1547160000000005,209525400,54.69352665092709,0,0
6439,6/19/2006,8.261429,8.311428999999999,8.142858,8.171429,7.109967,176143800,55.91943072635001,0,0
6440,6/20/2006,8.23,8.335714,8.184286,8.21,7.143528999999999,168243600,54.46752711933799,0,0
6441,6/21/2006,8.248571,8.387143,8.185715,8.265715,7.192006,215824000,53.206747737882786,0,0
6442,6/22/2006,8.314285,8.535714,8.295714,8.511429,7.405802,241408300,53.93661905718641,0,0
6443,6/23/2006,8.531428,8.595715,8.39,8.404285,7.312575999999999,165050900,54.50646897076263,0,0
6444,6/26/2006,8.452857,8.457142999999999,8.338572000000001,8.427143,7.332464999999999,116634000,52.90369382531635,0,0
6445,6/27/2006,8.441428,8.46,8.2,8.204286,7.1385570000000005,137652900,52.08621848128634,0,0
6446,6/28/2006,8.184286,8.185715,7.915714,8.002857,6.963292999999999,212676100,51.52609017127872,0,0
6447,6/29/2006,8.108571000000001,8.441428,8.055715,8.424286,7.329978,218349600,54.22140350304478,0,0
6448,6/30/2006,8.227143,8.25,8.071428,8.181429,7.11867,184923900,53.32720296980938,0,0
6449,7/3/2006,8.217143,8.311428999999999,8.191428,8.278571000000001,7.203193,48692700,52.46914310031404,0,0
6450,7/5/2006,8.164286,8.228572,8.08,8.142858,7.085111,129560200,52.773984472149365,0,0
6451,7/6/2006,8.155714,8.2,7.944286,7.967142999999999,6.93222,158302200,52.58623920561114,0,0
6452,7/7/2006,7.925714,8.078571,7.81,7.914286,6.886227000000001,199840200,53.79328960579654,0,0
6453,7/10/2006,7.957142999999999,8.07,7.785714,7.857142999999999,6.836508,132336400,54.90695015199043,0,0
6454,7/11/2006,7.872857000000001,7.998571000000001,7.79,7.95,6.917304,206255700,54.082095427435924,0,0
6455,7/12/2006,7.881429,7.891427999999999,7.56,7.565714,6.582935000000001,231832300,51.227246733623225,0,0
6456,7/13/2006,7.432857,7.731428999999999,7.344285,7.464286,6.494681,312476500,51.827448769411895,0,0
6457,7/14/2006,7.5,7.555714,7.165714,7.2385720000000005,6.298287,248259200,50.877907311716854,0,0
6458,7/17/2006,7.39,7.587142999999999,7.378572,7.481428999999999,6.509599,256135600,51.910101910395106,0,0
6459,7/18/2006,7.594285,7.692857000000001,7.407143,7.557142999999999,6.5754779999999995,250112100,50.928245648955226,0,0
6460,7/19/2006,7.565714,7.868571,7.48,7.7285710000000005,6.7246369999999995,347685800,51.05870317739555,0,0
6461,7/20/2006,8.708571000000001,8.798572,8.531428,8.642858,7.520158,493036600,58.04791801575161,0,0
6462,7/21/2006,8.545714,8.735714,8.52,8.674286,7.547505,222973100,56.476189442738516,0,0
6463,7/24/2006,8.751429,8.871428,8.632857000000001,8.774285,7.6345149999999995,180714100,55.463363389048865,0,0
6464,7/25/2006,8.825714,8.87,8.682858,8.847142999999999,7.697908,147267400,54.24415690444668,0,0
6465,7/26/2006,8.857142,9.234285,8.811428999999999,9.124286,7.93905,224606900,54.765583793328695,0,0
6466,7/27/2006,9.214286,9.288571000000001,8.98,9.057143,7.880628999999999,183761200,55.91949772852654,0,0
6467,7/28/2006,9.134286,9.382857000000001,9.071428,9.37,8.152842999999999,172876900,56.61434294320496,0,0
6468,7/31/2006,9.547143,9.804286,9.468572,9.708571000000001,8.447438,223210400,57.3469224915193,0,0
6469,8/1/2006,9.602858,9.704286,9.42,9.597142999999999,8.350483,177941400,58.071374814242425,0,0
6470,8/2/2006,9.664286,9.811428999999999,9.644286,9.737143,8.472298,137692100,57.28874013566573,0,0
6471,8/3/2006,9.701428,10.0,9.687142999999999,9.941428,8.650046000000001,210261100,56.98779401891186,0,0
6472,8/4/2006,9.578571,9.801428999999999,9.28,9.757143,8.489697,463216600,57.01844412286665,0,0
6473,8/7/2006,9.674286,9.942857,9.472857000000001,9.601429,8.354213,311378200,57.28773991046083,0,0
6474,8/8/2006,9.584286,9.587143,9.215714,9.254286,8.052162,249466000,55.69079156767002,0,0
6475,8/9/2006,9.347142999999999,9.371428,9.057143,9.084286,7.9042449999999995,238959700,55.825752237445684,0,0
6476,8/10/2006,9.035714,9.258572000000001,8.957142999999999,9.152857000000001,7.963908999999999,174440000,54.560967813050944,0,0
6477,8/11/2006,9.032857,9.161427999999999,8.94,9.092857,7.911705,194382300,55.77124381677262,0,0
6478,8/14/2006,9.15,9.317142,9.085714,9.134286,7.947750999999999,179405100,54.299924554788575,0,0
6479,8/15/2006,9.334286,9.5,9.257143,9.492857,8.259745,215338200,55.598450137407006,0,0
6480,8/16/2006,9.585714,9.724286,9.475715,9.711428999999999,8.449924000000001,195321000,55.55646986874717,0,0
6481,8/17/2006,9.714286,9.808572,9.597142999999999,9.655714,8.401444999999999,145287100,56.8106251068006,0,0
6482,8/18/2006,9.672857,9.771428,9.608571000000001,9.701428,8.441222,134088500,55.363535868649464,0,0
6483,8/21/2006,9.614285,9.615714,9.45,9.508572000000001,8.273417,131556600,55.16907249640741,0,0
6484,8/22/2006,9.525714,9.76,9.5,9.66,8.405174,144242000,54.66400399509507,0,0
6485,8/23/2006,9.714286,9.807143,9.562857000000001,9.615714,8.366641,134064700,56.01705426640892,0,0
6486,8/24/2006,9.698571000000001,9.741427999999999,9.467143,9.687142999999999,8.428792,163797900,54.82679065691564,0,0
6487,8/25/2006,9.62,9.864285,9.615714,9.821428,8.545633,135989700,54.23296195076099,0,0
6488,8/28/2006,9.785714,9.801428999999999,9.525714,9.568571,8.325624000000001,184540300,53.34824124462446,0,0
6489,8/29/2006,9.57,9.608571000000001,9.302857000000001,9.497143,8.263473,236833100,54.39636077158477,0,0
6490,8/30/2006,9.62,9.688571000000001,9.525714,9.565714,8.323135,170035600,53.2273069539042,0,0
6491,8/31/2006,9.611428,9.757143,9.522857,9.692857,8.433763,143674300,52.66643004097253,0,0
6492,9/1/2006,9.782857,9.807143,9.688571000000001,9.768572,8.499644,102123700,51.59898787428365,0,0
6493,9/5/2006,9.852858,10.214286,9.792857000000001,10.211428999999999,8.884974,253114400,54.14449064542702,0,0
6494,9/6/2006,10.154285,10.241427999999999,9.957142999999999,10.004286,8.704739,243525800,53.80000974025961,0,0
6495,9/7/2006,10.085714,10.497143,10.035714,10.4,9.04905,316989400,55.46721519614219,0,0
6496,9/8/2006,10.481428,10.51,10.272857,10.36,9.014242999999999,223980400,56.87182001804495,0,0
6497,9/11/2006,10.347142999999999,10.532857,10.202857,10.357142,9.011761,237281100,58.647907235496845,0,0
6498,9/12/2006,10.401428,10.492857,10.207142999999999,10.375714,9.02792,421171800,56.99719450507274,0,0
6499,9/13/2006,10.407143,10.617142999999999,10.328571,10.6,9.223069,286534500,57.13565993158071,0,0
6500,9/14/2006,10.531428,10.667143,10.494286,10.595715,9.219338,200432400,58.890459181735956,0,0
6501,9/15/2006,10.657143,10.711428999999999,10.47,10.585714,9.210639,245463400,60.549098089358054,0,0
6502,9/18/2006,10.542857000000001,10.694285,10.471428999999999,10.555715,9.184536999999999,176319500,61.917081111269084,0,0
6503,9/19/2006,10.585714,10.622857000000002,10.4,10.538571000000001,9.169622,177512300,63.41598977619906,0,0
6504,9/20/2006,10.625714,10.811428999999999,10.602858,10.751429,9.354828,205697800,63.420692513482464,0,0
6505,9/21/2006,10.75,10.865714,10.574286,10.664286,9.279005,198531200,63.92579626258877,0,0
6506,9/22/2006,10.614285,10.62,10.368571000000001,10.428572,9.073911,166278000,62.407250357843715,0,0
6507,9/25/2006,10.544286,10.837143,10.531428,10.821428,9.415734,214748100,63.81075918461103,0,0
6508,9/26/2006,10.882857000000001,11.111428,10.871428,11.087143,9.646935000000001,275737000,64.05259764334356,0,0
6509,9/27/2006,11.024285,11.067142,10.831429,10.915714,9.497775,202593300,63.60480558074104,0,0
6510,9/28/2006,11.002857,11.068571,10.85,11.001429,9.572353,180902400,62.52039970769601,0,0
6511,9/29/2006,11.015715,11.074286,10.954286,10.997143,9.568624,101453100,64.18459199430102,0,0
6512,10/2/2006,10.728572,10.838572000000001,10.614285,10.694285,9.305108,178159800,61.97856097286074,0,0
6513,10/3/2006,10.635715,10.707142999999999,10.455714,10.582857,9.208155999999999,197677200,62.278032235800445,0,0
6514,10/4/2006,10.585714,10.78,10.451428,10.768572,9.369746000000001,207270700,62.02511183904138,0,0
6515,10/5/2006,10.647142,10.88,10.59,10.69,9.301377,170970800,62.733499823159306,0,0
6516,10/6/2006,10.631428999999999,10.72,10.544286,10.602858,9.225556,116739700,63.28593670530762,0,0
6517,10/9/2006,10.542857000000001,10.725715,10.504286,10.661427999999999,9.276522,109555600,62.03407137651776,0,0
6518,10/10/2006,10.648571,10.654285,10.44,10.544286,9.17459,132897100,62.15600321006905,0,0
6519,10/11/2006,10.488571,10.568571,10.371428,10.461428999999999,9.102497,142963800,62.7208569505438,0,0
6520,10/12/2006,10.515715,10.77,10.514286,10.751429,9.354828,148213800,63.429157716855265,0,0
6521,10/13/2006,10.804286,10.982857000000001,10.677143,10.717143,9.324995,171049200,64.64976489651187,0,0
6522,10/16/2006,10.741427999999999,10.84,10.684286,10.771428,9.372228999999999,127173200,63.38832077787743,0,0
6523,10/17/2006,10.72,10.752857,10.577143,10.612857,9.234258,120231300,62.814376728383436,0,0
6524,10/18/2006,10.678572,10.767142999999999,10.558572,10.647142,9.264089,283476900,61.37787458176418,0,0
6525,10/19/2006,11.322857,11.421429,11.165714,11.284286,9.818465,378244300,65.00975494976171,0,0
6526,10/20/2006,11.281428,11.427143,11.238571,11.421429,9.937796,159853400,64.32224332847002,0,0
6527,10/23/2006,11.427143,11.7,11.392858,11.637143,10.12549,208126800,64.21848294005231,0,0
6528,10/24/2006,11.601429,11.668571,11.457142999999999,11.578571,10.074525999999999,115803100,65.13385710802532,0,0
6529,10/25/2006,11.621428,11.714286,11.572857,11.668571,10.152835000000001,121303700,64.11086493880714,0,0
6530,10/26/2006,11.7,11.8,11.59,11.741427999999999,10.216228,108189200,62.96677143614616,0,0
6531,10/27/2006,11.678572,11.778571000000001,11.43,11.487143,9.994976,148741600,61.31881869365982,0,0
6532,10/30/2006,11.427143,11.557143,11.357142,11.488571,9.996215,124979400,59.55958361241875,0,0
6533,10/31/2006,11.635715,11.668571,11.461428999999999,11.582857,10.078254,125368600,58.6512474186554,0,0
6534,11/1/2006,11.585714,11.625714,11.194285,11.308572,9.8396,152798100,56.878661255388536,0,0
6535,11/2/2006,11.274285,11.331429,11.214286,11.282857,9.817224000000001,116370800,58.34594444923498,0,0
6536,11/3/2006,11.337143,11.361428,11.112857,11.184286,9.731457,107972200,58.785395233813766,0,0
6537,11/6/2006,11.278571000000001,11.437142999999999,11.204286,11.387143,9.907964,108644200,58.974494984322575,0,0
6538,11/7/2006,11.492857,11.571428,11.447142999999999,11.501429,10.007404,131483100,58.28800385443126,0,0
6539,11/8/2006,11.431429,11.812857000000001,11.412857,11.778571000000001,10.248547,172729200,59.14676111133336,0,0
6540,11/9/2006,11.842857,12.098572,11.731428,11.905714,10.359175,230763400,58.53481751375116,0,0
6541,11/10/2006,11.935715,11.942857,11.785714,11.874286,10.331827,93466100,59.900195632235615,0,0
6542,11/13/2006,11.888572,12.064285,11.805715,12.05,10.484717,112668500,59.75353198719725,0,0
6543,11/14/2006,12.114285,12.142858,11.985714,12.142858,10.565512,147238700,58.83877909514374,0,0
6544,11/15/2006,12.15,12.271428,12.0,12.007143,10.447426,163830800,58.78326114419805,0,0
6545,11/16/2006,12.124286,12.328571,12.088572000000001,12.23,10.641335,173485200,59.12488234542285,0,0
6546,11/17/2006,12.162857,12.277142999999999,12.142858,12.264286,10.671167,116606000,57.65593409813924,0,0
